country,date,confirmed,deaths,recovered,active,new_cases,new_deaths,population,cases_per_million,deaths_per_million,mortality_rate,recovery_rate
South Korea,2023-05-22,3706637,123419,3092137,491081,463,15,52000000,71281.48076923077,2373.4423076923076,3.329675929960231,83.42162990333286
South Korea,2023-05-23,3706637,46065,3362754,297818,383,4,52000000,71281.48076923077,885.8653846153845,1.242770738003209,90.72250668193298
South Korea,2023-05-24,3706637,86901,3455568,164168,440,10,52000000,71281.48076923077,1671.173076923077,2.3444702030438913,93.22650154304293
South Korea,2023-05-25,3706637,62692,3372880,271065,437,7,52000000,71281.48076923077,1205.6153846153845,1.6913444720915483,90.99569232163819
South Korea,2023-05-26,3706637,73765,3191678,441194,261,5,52000000,71281.48076923077,1418.5576923076924,1.9900788774298641,86.1071100299274
South Korea,2023-05-27,3706637,74632,3372272,259733,467,9,52000000,71281.48076923077,1435.230769230769,2.013469352407587,90.97928931265726
South Korea,2023-05-28,3706637,108716,3375904,222017,422,12,52000000,71281.48076923077,2090.6923076923076,2.933009086133873,91.0772757084117
South Korea,2023-05-29,3706637,100641,3302663,303333,323,8,52000000,71281.48076923077,1935.4038461538462,2.715156623106066,89.10133363477459
South Korea,2023-05-30,3706637,37141,3232792,436704,392,3,52000000,71281.48076923077,714.25,1.0020134153951412,87.21630955499555
South Korea,2023-05-31,3706637,63946,3287753,354938,466,8,52000000,71281.48076923077,1229.7307692307693,1.72517567811469,88.69908221387743
South Korea,2023-06-01,3706637,49910,3199783,456944,300,4,52000000,71281.48076923077,959.8076923076923,1.3465035826275946,86.32577185195098
Japan,2020-01-22,81610,1963,75771,3876,1532,36,125000000,652.88,15.704,2.4053424825389045,92.84523955397623
Japan,2020-01-23,83244,1862,77111,4271,949,21,125000000,665.952,14.895999999999999,2.2367978472922974,92.63250204218923
Japan,2020-01-24,84910,2619,75915,6376,1578,48,125000000,679.28,20.951999999999998,3.0844423507242964,89.40643033800495
Japan,2020-01-25,86610,1258,74336,11016,1697,24,125000000,692.88,10.064,1.4524881653388755,85.8284262787207
Japan,2020-01-26,88343,3068,76045,9230,945,32,125000000,706.744,24.544,3.472827501896019,86.07925925087443
Japan,2020-01-27,90110,1035,78906,10169,1524,17,125000000,720.88,8.280000000000001,1.148596160248585,87.56630784596604
Japan,2020-01-28,91913,2124,78559,11230,1419,32,125000000,735.304,16.992,2.310880941760143,85.47104326917847
Japan,2020-01-29,93751,1192,84703,7856,1294,16,125000000,750.008,9.536,1.2714531045002186,90.34890294503525
Japan,2020-01-30,95626,2476,80914,12236,1007,26,125000000,765.0079999999999,19.808,2.5892539685859495,84.61506284901596
Japan,2020-01-31,97538,1290,86438,9810,1370,18,125000000,780.304,10.32,1.3225614632245895,88.61981996760238
Japan,2020-02-01,99487,2876,89552,7059,1217,35,125000000,795.8960000000001,23.008,2.8908299576829135,90.01377064340065
Japan,2020-02-02,101476,3353,91941,6182,1692,55,125000000,811.808,26.823999999999998,3.304229571524301,90.60368954235484
Japan,2020-02-03,103503,2652,94093,6758,1563,40,125000000,828.024,21.216,2.5622445726210836,90.90847608281885
Japan,2020-02-04,105570,1878,92501,11191,1443,25,125000000,844.56,15.024000000000001,1.778914464336459,87.62053613716017
Japan,2020-02-05,107679,3015,94065,10599,1413,39,125000000,861.432,24.12,2.7999888557657484,87.35686624132839
Japan,2020-02-06,109829,2359,103771,3699,1066,22,125000000,878.632,18.872,2.14788443853627,94.4841526372816
Japan,2020-02-07,112021,2937,105582,3502,1127,29,125000000,896.168,23.496,2.621829835477276,94.25197061265298
Japan,2020-02-08,114257,3678,105457,5122,1263,40,125000000,914.056,29.424000000000003,3.219058788520616,92.29806488880331
Japan,2020-02-09,116536,1452,100287,14797,1237,15,125000000,932.288,11.616,1.2459669115123222,86.05666918377153
Japan,2020-02-10,118861,4038,101381,13442,1262,42,125000000,950.888,32.304,3.397245522080413,85.2937464769773
Japan,2020-02-11,121231,1761,115453,4017,1730,25,125000000,969.8480000000001,14.088,1.4525987577434814,95.23389232127096
Japan,2020-02-12,123648,3193,103394,17061,1210,31,125000000,989.184,25.544,2.582330486542443,83.61962991718427
Japan,2020-02-13,126112,1925,105609,18578,1219,18,125000000,1008.896,15.400000000000002,1.5264209591474245,83.74222912966253
Japan,2020-02-14,128625,3193,112486,12946,1104,27,125000000,1029.0,25.544,2.482410106899903,87.45267249757046
Japan,2020-02-15,131187,3512,120769,6906,1580,42,125000000,1049.496,28.096,2.677094529183532,92.05866434936388
Japan,2020-02-16,133800,4080,117236,12484,1707,52,125000000,1070.4,32.64,3.0493273542600896,87.62032884902841
Japan,2020-02-17,136464,3078,121943,11443,1242,28,125000000,1091.7120000000002,24.624,2.2555399226169537,89.35909837026615
Japan,2020-02-18,139180,3270,117248,18662,1249,29,125000000,1113.44,26.16,2.3494754993533555,84.24198879149303
Japan,2020-02-19,141949,4067,120224,17658,1184,33,125000000,1135.5919999999999,32.536,2.865113526689163,84.69520743365575
Japan,2020-02-20,144772,2487,127277,15008,1109,19,125000000,1158.176,19.896,1.7178736219710993,87.91548089409554
Japan,2020-02-21,147651,2859,125504,19288,1274,24,125000000,1181.208,22.872,1.9363228152874008,85.00044022729274
Japan,2020-02-22,150586,2393,133112,15081,1139,18,125000000,1204.6879999999999,19.144,1.5891251510764612,88.39599962811948
Japan,2020-02-23,153579,4574,136050,12955,1288,38,125000000,1228.6319999999998,36.592,2.9782717689267413,88.58633016232687
Japan,2020-02-24,156630,3761,137253,15616,1499,35,125000000,1253.04,30.088,2.40120028091681,87.62880674200345
Japan,2020-02-25,159740,1746,138387,19607,1853,20,125000000,1277.92,13.968,1.0930261675222237,86.63265306122449
Japan,2020-02-26,162911,5218,151426,6267,1256,40,125000000,1303.288,41.744,3.202975857983807,92.95013841913683
Japan,2020-02-27,166144,3393,156201,6550,1748,35,125000000,1329.1519999999998,27.144,2.0422043528505394,94.01543239599384
Japan,2020-02-28,169440,4458,158789,6193,1102,28,125000000,1355.52,35.664,2.631019830028329,93.71399905571293
Japan,2020-02-29,172800,2928,159017,10855,1679,28,125000000,1382.4,23.424000000000003,1.6944444444444446,92.02372685185185
Japan,2020-03-01,176226,2253,162850,11123,1281,16,125000000,1409.808,18.023999999999997,1.2784719621395255,92.4097465754202
Japan,2020-03-02,179718,2296,162556,14866,1183,15,125000000,1437.744,18.368000000000002,1.2775570616187584,90.45059482077477
Japan,2020-03-03,183278,2066,154127,27085,1576,17,125000000,1466.224,16.528000000000002,1.1272493152478749,84.09465402285053
Japan,2020-03-04,186907,2407,169752,14748,1813,23,125000000,1495.2559999999999,19.256,1.2878062351864832,90.82163856891395
Japan,2020-03-05,190606,4345,161446,24815,1882,42,125000000,1524.8480000000002,34.76,2.2795714720418037,84.70142597819586
Japan,2020-03-06,194377,4976,178328,11073,1389,35,125000000,1555.016,39.808,2.5599736594350153,91.74336469849827
Japan,2020-03-07,198221,2152,170025,26044,1584,17,125000000,1585.768,17.215999999999998,1.0856569182881732,85.77547283083024
Japan,2020-03-08,202140,5587,180852,15701,1378,38,125000000,1617.1200000000001,44.696,2.7639259918868113,89.46868506975363
Japan,2020-03-09,206134,6167,184492,15475,1088,32,125000000,1649.072,49.336000000000006,2.9917432349830695,89.5010042011507
Japan,2020-03-10,210205,4296,187135,18774,1852,37,125000000,1681.64,34.368,2.043719226469399,89.02499940534241
Japan,2020-03-11,214355,6015,195892,12448,1422,39,125000000,1714.84,48.12,2.8060926966947353,91.38671829441813
Japan,2020-03-12,218585,3779,198979,15827,1714,29,125000000,1748.68,30.232000000000003,1.7288469016629688,91.03049157078482
Japan,2020-03-13,222896,6877,185044,30975,1370,42,125000000,1783.168,55.016000000000005,3.085295384394516,83.01808915368602
Japan,2020-03-14,227290,2850,196224,28216,1099,13,125000000,1818.32,22.799999999999997,1.2539047032425537,86.33199876809363
Japan,2020-03-15,231769,2732,203093,25944,1103,13,125000000,1854.152,21.855999999999998,1.1787598859208954,87.62733583870147
Japan,2020-03-16,236334,7102,196328,32904,1163,34,125000000,1890.672,56.816,3.0050690971252547,83.07226213748339
Japan,2020-03-17,240986,7656,204165,29165,1912,60,125000000,1927.888,61.24799999999999,3.176948038475264,84.7206891686654
Japan,2020-03-18,245727,3105,222506,20116,1144,14,125000000,1965.816,24.84,1.263597406878365,90.55008200157086
Japan,2020-03-19,250559,4482,217930,28147,1639,29,125000000,2004.4720000000002,35.855999999999995,1.7888002426574179,86.97751826915018
Japan,2020-03-20,255483,4506,241469,9508,1580,27,125000000,2043.8639999999998,36.047999999999995,1.7637181338875776,94.51470352234786
Japan,2020-03-21,260502,4036,222488,33978,1446,22,125000000,2084.016,32.288,1.5493163200282531,85.4074057012998
Japan,2020-03-22,265616,4825,227580,33211,1683,30,125000000,2124.928,38.6,1.8165321366182758,85.68007951328234
Japan,2020-03-23,270827,4792,246108,19927,1354,23,125000000,2166.616,38.336,1.7693952227805942,90.8727711786491
Japan,2020-03-24,276138,7820,237886,30432,1263,35,125000000,2209.104,62.559999999999995,2.83191737464601,86.14750595716635
Japan,2020-03-25,281550,7424,250889,23237,1563,41,125000000,2252.4,59.392,2.636831823832357,89.10992718877641
Japan,2020-03-26,287064,5185,272186,9693,1733,31,125000000,2296.512,41.480000000000004,1.8062174288660366,94.81718362455759
Japan,2020-03-27,292683,5282,254512,32889,1545,27,125000000,2341.464,42.256,1.8046828821626129,86.95824492710543
Japan,2020-03-28,298408,8092,255914,34402,1153,31,125000000,2387.264,64.736,2.711723546285622,85.75976515374923
Japan,2020-03-29,304242,4643,273695,25904,2033,31,125000000,2433.9359999999997,37.144000000000005,1.5260877853813741,89.95963739391668
Japan,2020-03-30,310186,9849,260925,39412,1825,57,125000000,2481.488,78.792,3.17519165919803,84.11888350860451
Japan,2020-03-31,316241,10331,295368,10542,2071,67,125000000,2529.928,82.648,3.2668123361613457,93.39965406130135
Japan,2020-04-01,322411,10298,287724,24389,1950,62,125000000,2579.288,82.384,3.194059756025694,89.24137203755454
Japan,2020-04-02,328697,7675,293602,27420,1948,45,125000000,2629.5759999999996,61.4,2.334977197844824,89.32299351682552
Japan,2020-04-03,335101,11697,278944,44460,1680,58,125000000,2680.808,93.576,3.490589404388528,83.24176889952581
Japan,2020-04-04,341625,5750,300053,35822,1922,32,125000000,2733.0,46.0,1.6831320892791803,87.83110135382364
Japan,2020-04-05,348271,6543,331097,10631,1219,22,125000000,2786.1679999999997,52.344,1.878709395844041,95.06878264340126
Japan,2020-04-06,355042,9494,298721,46827,1533,40,125000000,2840.3360000000002,75.952,2.6740498307242526,84.13680634967132
Japan,2020-04-07,361938,11109,314467,36362,2054,63,125000000,2895.5040000000004,88.872,3.069310213351458,86.88421773894976
Japan,2020-04-08,368964,7676,324491,36797,1494,31,125000000,2951.712,61.40800000000001,2.080419769950456,87.94652052774796
Japan,2020-04-09,376120,13078,343897,19145,1409,48,125000000,3008.96,104.62400000000001,3.4770817824098694,91.43278740827395
Japan,2020-04-10,383409,13244,315330,54835,1423,49,125000000,3067.272,105.952,3.454274677954873,82.24376579579508
Japan,2020-04-11,390833,9472,325876,55485,1597,38,125000000,3126.6639999999998,75.776,2.4235415126153628,83.37985789326899
Japan,2020-04-12,398394,6554,366929,24911,1325,21,125000000,3187.152,52.432,1.6451050969643117,92.10203968935275
Japan,2020-04-13,406095,10401,363056,32638,2109,54,125000000,3248.7599999999998,83.208,2.5612233590662283,89.40174097194006
Japan,2020-04-14,413939,7768,385588,20583,1711,32,125000000,3311.512,62.144000000000005,1.8766050070179423,93.15092320366044
Japan,2020-04-15,421926,6646,359806,55474,1720,27,125000000,3375.408,53.168000000000006,1.575157729080455,85.27703910164341
Japan,2020-04-16,430061,4488,409406,16167,2175,22,125000000,3440.488,35.904,1.0435728884972133,95.19719295634805
Japan,2020-04-17,438344,11589,378183,48572,1403,37,125000000,3506.752,92.712,2.643813990838246,86.27539101710072
Japan,2020-04-18,446779,10537,378189,58053,2060,48,125000000,3574.232,84.29599999999999,2.3584367215110826,84.64789079164419
Japan,2020-04-19,455369,8200,427632,19537,1464,26,125000000,3642.952,65.6,1.8007374239353142,93.90889586247636
Japan,2020-04-20,464114,14266,385191,64657,1977,60,125000000,3712.9120000000003,114.128,3.07381376127417,82.99491073313884
Japan,2020-04-21,473019,16545,431013,25461,1790,62,125000000,3784.152,132.36,3.4977453336969546,91.11959561878064
Japan,2020-04-22,482086,13002,440675,28409,1324,35,125000000,3856.688,104.016,2.697029160772144,91.41003887273224
Japan,2020-04-23,491317,5880,414642,70795,1734,20,125000000,3930.536,47.04,1.1967833394732932,84.39398596018457
Japan,2020-04-24,500715,8230,441008,51477,2177,35,125000000,4005.72,65.84,1.6436495810990284,88.07565181790041
Japan,2020-04-25,510282,13895,479622,16765,2035,55,125000000,4082.2560000000003,111.16,2.7230041428073104,93.9915576093219
Japan,2020-04-26,520021,14390,434775,70856,1310,36,125000000,4160.168,115.11999999999999,2.7671959401639548,83.60720047844221
Japan,2020-04-27,529935,6892,483295,39748,1217,15,125000000,4239.4800000000005,55.136,1.3005368582939416,91.19892062234047
Japan,2020-04-28,540027,11318,452325,76384,1928,40,125000000,4320.216,90.54400000000001,2.0958211348691824,83.7597009038437
Japan,2020-04-29,550299,6683,471318,72298,1890,22,125000000,4402.392,53.464,1.2144307004010546,85.64762065713367
Japan,2020-04-30,560754,10379,498513,51862,1767,32,125000000,4486.032,83.032,1.850900751488175,88.9004804245712
Japan,2020-05-01,571395,7999,539265,24131,1902,26,125000000,4571.160000000001,63.992000000000004,1.3999072445506173,94.37691964402909
Japan,2020-05-02,582225,6143,533114,42968,1827,19,125000000,4657.8,49.144000000000005,1.0550903860191507,91.56494482373652
Japan,2020-05-03,593246,16338,544649,32259,1730,47,125000000,4745.968,130.70399999999998,2.754000869790947,91.80828863574303
Japan,2020-05-04,604461,21131,534303,49027,2241,78,125000000,4835.688,169.048,3.495841749922658,88.39329584538953
Japan,2020-05-05,615874,6504,581229,28141,1845,19,125000000,4926.992,52.032,1.0560601681512778,94.37466105079935
Japan,2020-05-06,627487,16199,526825,84463,1279,33,125000000,5019.896000000001,129.59199999999998,2.5815674268949,83.95791466596121
Japan,2020-05-07,639302,8635,546464,84203,1559,21,125000000,5114.416,69.08,1.350691848297049,85.47822468880122
Japan,2020-05-08,651324,11689,576207,63428,1336,23,125000000,5210.592,93.512,1.7946521239813058,88.4670302338007
Japan,2020-05-09,663555,13929,593006,56620,1760,36,125000000,5308.4400000000005,111.432,2.099147772226869,89.3680252578912
Japan,2020-05-10,675998,17437,561142,97419,2193,56,125000000,5407.984,139.49599999999998,2.5794455013180513,83.0094171876248
Japan,2020-05-11,688656,12894,651357,24405,1453,27,125000000,5509.248,103.152,1.8723426500313654,94.58379800655189
Japan,2020-05-12,701532,19469,582462,99601,1354,37,125000000,5612.256,155.752,2.7752119646716045,83.02714630266331
Japan,2020-05-13,714628,20905,618295,75428,1668,48,125000000,5717.024,167.24,2.925298197103948,86.5198396928192
Japan,2020-05-14,727949,23754,604157,100038,1747,57,125000000,5823.592,190.032,3.2631406870536264,82.9944130701464
Japan,2020-05-15,741497,14204,702315,24978,1858,35,125000000,5931.976000000001,113.632,1.9155842842250204,94.71582487859021
Japan,2020-05-16,755276,9857,716563,28856,2156,28,125000000,6042.2080000000005,78.85600000000001,1.305085822930955,94.87432408814792
Japan,2020-05-17,769287,9324,695359,64604,1519,18,125000000,6154.296,74.592,1.212031400504623,90.39006248643224
Japan,2020-05-18,783536,21861,696237,65438,2104,58,125000000,6268.2880000000005,174.888,2.790044107737232,88.85832941945233
Japan,2020-05-19,798023,27323,730983,39717,1839,62,125000000,6384.184,218.584,3.4238361550982868,91.59923962091318
Japan,2020-05-20,812753,12093,759323,41337,2073,30,125000000,6502.024,96.744,1.4879059197566789,93.4260470278178
Japan,2020-05-21,827730,28805,691836,107089,2135,74,125000000,6621.84,230.44,3.4799995167506315,83.58232757058461
Japan,2020-05-22,842955,29062,736989,76904,2102,72,125000000,6743.64,232.496,3.4476336221981008,87.42922220047333
Japan,2020-05-23,858432,29516,759036,69880,2128,73,125000000,6867.456,236.128,3.438362036829941,88.42121449340192
